apps/frappe/frappe/website/doctype/blog_post/blog_post.py +164,1 comment,1 comment
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +166,{0} comments,{0} comments
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +84,Blog,Blog
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +93,Posts filed under {0},Posts filed under {0}
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +97,Posts by {0},Posts by {0}
apps/frappe/frappe/website/doctype/web_form/web_form.py +130,You must login to submit this form,You must login to submit this form
apps/frappe/frappe/website/doctype/web_form/web_form.py +28,You need to be logged in to access this {0}.,You need to be logged in to access this {0}.
apps/frappe/frappe/website/doctype/web_form/web_form.py +31,You don't have the permissions to access this document,You don't have the permissions to access this document
apps/frappe/frappe/website/doctype/web_form/web_form.py +93,Invalid Request,Invalid Request
apps/frappe/frappe/website/doctype/web_form/web_form.py +96,You are not allowed to update this Web Form Document,You are not allowed to update this Web Form Document
apps/frappe/frappe/website/doctype/web_page/web_page.py +158,Website Search,Website Search
apps/frappe/frappe/website/doctype/web_page/web_page.py +30,Cannot edit templated page,Cannot edit templated page
apps/frappe/frappe/website/doctype/website_settings/website_settings.js +17,Exported,Exported
apps/frappe/frappe/website/doctype/website_settings/website_settings.js +72,Select a Banner Image first.,Select a Banner Image first.
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +23,Invalid Home Page,Invalid Home Page
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +34,{0} does not exist in row {1},{0} does not exist in row {1}
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +38,{0} in row {1} cannot have both URL and child items,{0} in row {1} cannot have both URL and child items
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +30,You are not allowed to delete a standard Website Theme,You are not allowed to delete a standard Website Theme
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +35,Please Duplicate this Website Theme to customize.,Please Duplicate this Website Theme to customize.
apps/frappe/frappe/website/doctype/website_theme/website_theme.py +40,Top Bar Color and Text Color are the same. They should be have good contrast to be readable.,Top Bar Color and Text Color are the same. They should be have good contrast to be readable.
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +38,Created Custom Field {0} in {1},Created Custom Field {0} in {1}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +57,{0} not a valid State,{0} not a valid State
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +64,Cannot change state of Cancelled Document. Transition row {0},Cannot change state of Cancelled Document. Transition row {0}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +67,Submitted Document cannot be converted back to draft. Transition row {0},Submitted Document cannot be converted back to draft. Transition row {0}
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +70,Cannot cancel before submitting. See Transition {0},Cannot cancel before submitting. See Transition {0}
DocType: About Us Settings,"""Team Members"" or ""Management""","""Team Members"" or ""Management"""
DocType: About Us Settings,Team Members,Team Members
DocType: About Us Settings,Introduce your company to the website visitor.,Introduce your company to the website visitor.
DocType: About Us Settings,Company Introduction,Company Introduction
DocType: About Us Settings,Settings for the About Us Page,Settings for the About Us Page
DocType: About Us Settings,Org History,Org History
DocType: About Us Settings,About Us Settings,About Us Settings
DocType: About Us Settings,"""Company History""","""Company History"""
DocType: About Us Settings,Org History Heading,Org History Heading
DocType: About Us Settings,Team Members Heading,Team Members Heading
DocType: About Us Settings,More content for the bottom of the page.,More content for the bottom of the page.
DocType: About Us Team Member,About Us Team Member,About Us Team Member
DocType: About Us Team Member,Image Link,Image Link
DocType: Block Module,Block Module,Block Module
DocType: Block Module,Module,Module
DocType: Block Module,Core,Core
DocType: Blog Category,Blog Category,Blog Category
DocType: Blog Category,Published,Published
DocType: Blog Category,Category Name,Category Name
DocType: Blog Category,Blogger,Blogger
DocType: Blog Post,Email Sent,Email Sent
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","Description for listing page, in plain text, only a couple of lines. (max 140 characters)"
DocType: Blog Post,Blog Intro,Blog Intro
DocType: Blog Post,Published On,Published On
DocType: Blog Settings,Blog Title,Blog Title
DocType: Blog Settings,Blog Settings,Blog Settings
DocType: Blog Settings,Writers Introduction,Writers Introduction
DocType: Blog Settings,Blog Introduction,Blog Introduction
DocType: Blogger,Will be used in url (usually first name).,Will be used in url (usually first name).
DocType: Blogger,User ID of a Blogger,User ID of a Blogger
DocType: Blogger,Avatar,Avatar
DocType: Blogger,Posts,Posts
DocType: Blogger,Short Name,Short Name
DocType: Bulk Email,Send After,Send After
DocType: Bulk Email,Bulk Email records.,Bulk Email records.
DocType: Bulk Email,Bulk Email,Bulk Email
DocType: Bulk Email,Reference DocName,Reference DocName
DocType: Bulk Email,Recipient,Recipient
DocType: Bulk Email,Sending,Sending
DocType: Comment,Comment By Fullname,Comment By Fullname
DocType: Comment,Reference DocType and Reference Name are used to render a comment as a link (href) to a Doc.,Reference DocType and Reference Name are used to render a comment as a link (href) to a Doc.
DocType: Comment,Post Topic,Post Topic
DocType: Comment,Comment Time,Comment Time
DocType: Comment,Reference DocType,Reference DocType
DocType: Comment,Comment By,Comment By
DocType: Comment,Comment Docname,Comment Docname
DocType: Comment,Comment Doctype,Comment Doctype
DocType: Comment,Comment Type,Comment Type
DocType: Comment,Comment Date,Comment Date
DocType: Communication,Unread Notification Sent,Unread Notification Sent
DocType: Communication,Visit,Visit
DocType: Communication,Sender Full Name,Sender Full Name
DocType: Communication,User Tags,User Tags
DocType: Communication,Sent or Received,Sent or Received
DocType: Communication,Phone No.,Phone No.
DocType: Communication,On,On
DocType: Communication,Chat,Chat
DocType: Communication,Sender,Sender
DocType: Communication,Archived,Archived
DocType: Communication,Communication Medium,Communication Medium
DocType: Communication,Additional Info,Additional Info
DocType: Communication,Keep a track of all communications,Keep a track of all communications
DocType: Communication,Content,Content
DocType: Communication,By,By
DocType: Communication,Email Account,Email Account
DocType: Company History,Company History,Company History
DocType: Company History,Highlight,Highlight
DocType: Contact Us Settings,"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas."
DocType: Contact Us Settings,Introductory information for the Contact Us Page,Introductory information for the Contact Us Page
DocType: Contact Us Settings,Contact Us Settings,Contact Us Settings
DocType: Contact Us Settings,Query Options,Query Options
DocType: Contact Us Settings,Forward To Email Address,Forward To Email Address
DocType: Contact Us Settings,"Default: ""Contact Us""","Default: ""Contact Us"""
DocType: Contact Us Settings,Settings for Contact Us Page,Settings for Contact Us Page
DocType: Contact Us Settings,Send enquiries to this email address,Send enquiries to this email address
DocType: Country,Country Name,Country Name
DocType: Country,Geo,Geo
DocType: Country,Time Zones,Time Zones
DocType: Currency,Fraction Units,Fraction Units
DocType: Currency,"Sub-currency. For e.g. ""Cent""","Sub-currency. For e.g. ""Cent"""
DocType: Currency,Currency Name,Currency Name
DocType: Currency,**Currency** Master,**Currency** Master
DocType: Currency,A symbol for this currency. For e.g. $,A symbol for this currency. For e.g. $
DocType: Currency,"1 Currency = [?] Fraction
For e.g. 1 USD = 100 Cent","1 Currency = [?] Fraction
For e.g. 1 USD = 100 Cent"
DocType: Currency,Symbol,Symbol
DocType: Currency,"How should this currency be formatted? If not set, will use system defaults","How should this currency be formatted? If not set, will use system defaults"
DocType: Currency,Fraction,Fraction
DocType: Custom Field,Fieldname,Fieldname
DocType: Custom Field,Select the label after which you want to insert new field.,Select the label after which you want to insert new field.
DocType: Custom Field,Adds a custom field to a DocType,Adds a custom field to a DocType
DocType: Custom Field,Field Type,Field Type
DocType: Custom Field,Custom Field,Custom Field
DocType: Custom Field,Default Value,Default Value
DocType: Custom Field,Properties,Properties
DocType: Custom Field,Is Mandatory Field,Is Mandatory Field
DocType: Custom Field,Field Description,Field Description
DocType: Custom Field,Permission Level,Permission Level
DocType: Custom Field,Options Help,Options Help
DocType: Custom Field,Label Help,Label Help
DocType: Custom Field,Document,Document
DocType: Custom Field,Insert After,Insert After
DocType: Custom Field,In Report Filter,In Report Filter
DocType: Custom Script,Adds a custom script (client or server) to a DocType,Adds a custom script (client or server) to a DocType
DocType: Custom Script,Script,Script
DocType: Custom Script,Sample,Sample
DocType: Custom Script,Script Type,Script Type
DocType: Custom Script,Custom Script,Custom Script
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Customize Label, Print Hide, Default etc."
DocType: Customize Form,Enter Form Type,Enter Form Type
DocType: Customize Form,Customize Form,Customize Form
DocType: Customize Form,"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box"
DocType: Customize Form Field,"Print Width of the field, if the field is a column in a table","Print Width of the field, if the field is a column in a table"
DocType: Customize Form Field,Customize Form Field,Customize Form Field
DocType: Customize Form Field,"This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age>18","This field will appear only if the fieldname defined here has value OR the rules are true (examples): 
myfield
eval:doc.myfield=='My Value'
eval:doc.age>18"
DocType: Customize Form Field,Label and Type,Label and Type
DocType: Customize Form Field,Is Custom Field,Is Custom Field
DocType: DefaultValue,DefaultValue,DefaultValue
DocType: DefaultValue,Key,Key
DocType: DocField,DocField,DocField
DocType: DocField,Options,Options
DocType: DocField,Display,Display
DocType: DocField,Permissions,Permissions
DocType: DocField,Link,Link
DocType: DocField,Width,Width
DocType: DocField,Set Only Once,Set Only Once
DocType: DocField,Heading,Heading
DocType: DocField,Index,Index
DocType: DocField,Button,Button
DocType: DocField,Section Break,Section Break
DocType: DocField,Depends On,Depends On
DocType: DocField,"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line."
DocType: DocField,Mandatory,Mandatory
DocType: DocField,Percent,Percent
DocType: DocField,In Filter,In Filter
DocType: DocField,Int,Int
DocType: DocField,Text Editor,Text Editor
DocType: DocField,User permissions should not apply for this Link,User permissions should not apply for this Link
DocType: DocField,Text,Text
DocType: DocField,Dynamic Link,Dynamic Link
DocType: DocField,Select,Select
DocType: DocField,Print Hide,Print Hide
DocType: DocField,Precision,Precision
DocType: DocField,Data,Data
DocType: DocField,Table,Table
DocType: DocField,In List View,In List View
DocType: DocField,Attach,Attach
DocType: DocField,Set non-standard precision for a Float or Currency field,Set non-standard precision for a Float or Currency field
DocType: DocField,Allow on Submit,Allow on Submit
DocType: DocField,Report Hide,Report Hide
DocType: DocField,Datetime,Datetime
DocType: DocField,No Copy,No Copy
DocType: DocField,Code,Code
DocType: DocField,Long Text,Long Text
DocType: DocField,Float,Float
DocType: DocField,Print Width,Print Width
DocType: DocField,Small Text,Small Text
DocType: DocField,Do not allow user to change after set the first time,Do not allow user to change after set the first time
DocType: DocField,Read Only,Read Only
DocType: DocField,Perm Level,Perm Level
DocType: DocField,Unique,Unique
DocType: DocField,Ignore User Permissions,Ignore User Permissions
DocType: DocPerm,This role update User Permissions for a user,This role update User Permissions for a user
DocType: DocPerm,Filter records based on User Permissions defined for a user,Filter records based on User Permissions defined for a user
DocType: DocPerm,Role,Role
DocType: DocPerm,Apply User Permissions,Apply User Permissions
DocType: DocPerm,Additional Permissions,Additional Permissions
DocType: DocPerm,Set User Permissions,Set User Permissions
DocType: DocPerm,If user is the owner,If user is the owner
DocType: DocPerm,DocPerm,DocPerm
DocType: DocPerm,Amend,Amend
DocType: DocPerm,Write,Write
DocType: DocPerm,User Permission DocTypes,User Permission DocTypes
DocType: DocPerm,Cancel,Cancel
DocType: DocPerm,Submit,Submit
DocType: DocPerm,Apply this rule if the User is the Owner,Apply this rule if the User is the Owner
DocType: DocPerm,Create,Create
DocType: DocPerm,Read,Read
DocType: DocPerm,Role and Level,Role and Level
DocType: DocPerm,Export,Export
DocType: DocPerm,Report,Report
DocType: DocPerm,"JSON list of DocTypes used to apply User Permissions. If empty, all linked DocTypes will be used to apply User Permissions.","JSON list of DocTypes used to apply User Permissions. If empty, all linked DocTypes will be used to apply User Permissions."
DocType: DocPerm,Import,Import
DocType: DocShare,Internal record of document shares,Internal record of document shares
DocType: DocShare,Everyone,Everyone
DocType: DocShare,Document Name,Document Name
DocType: DocShare,DocShare,DocShare
DocType: DocType,Default Print Format,Default Print Format
DocType: DocType,Title Field,Title Field
DocType: DocType,Hide Heading,Hide Heading
DocType: DocType,Show this field as title,Show this field as title
DocType: DocType,Fields,Fields
DocType: DocType,Sort Order,Sort Order
DocType: DocType,Single Types have only one record no tables associated. Values are stored in tabSingles,Single Types have only one record no tables associated. Values are stored in tabSingles
DocType: DocType,Is Single,Is Single
DocType: DocType,Search Fields,Search Fields
DocType: DocType,Hide Toolbar,Hide Toolbar
DocType: DocType,Master,Master
DocType: DocType,User Cannot Create,User Cannot Create
DocType: DocType,Sort Field,Sort Field
DocType: DocType,Hide Copy,Hide Copy
DocType: DocType,Is Submittable,Is Submittable
DocType: DocType,Permissions Settings,Permissions Settings
DocType: DocType,User Cannot Search,User Cannot Search
DocType: DocType,In Dialog,In Dialog
DocType: DocType,Allow Import via Data Import Tool,Allow Import via Data Import Tool
DocType: DocType,Title Case,Title Case
DocType: DocType,Plugin,Plugin
DocType: DocType,Show Print First,Show Print First
DocType: DocType,Allow Import,Allow Import
DocType: DocType,Permission Rules,Permission Rules
DocType: DocType,Allow Rename,Allow Rename
DocType: DocType,Child Tables are shown as a Grid in other DocTypes.,Child Tables are shown as a Grid in other DocTypes.
DocType: DocType,Name Case,Name Case
DocType: DocType,DocType,DocType
DocType: DocType,Auto Name,Auto Name
DocType: DocType,Max Attachments,Max Attachments
DocType: DocType,Naming,Naming
DocType: DocType,DocType is a Table / Form in the application.,DocType is a Table / Form in the application.
DocType: DocType,Custom?,Custom?
DocType: DocType,Is Child Table,Is Child Table
DocType: DocType,Hide Actions,Hide Actions
DocType: DocType,"<a onclick=""msgprint('<ol>\
<li><b>field:[fieldname]</b> - By Field\
<li><b>naming_series:</b> - By Naming Series (field called naming_series must be present\
<li><b>Prompt</b> - Prompt user for a name\
<li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####\
</ol>')"">Naming Options</a>","<a onclick=""msgprint('<ol>\
<li><b>field:[fieldname]</b> - By Field\
<li><b>naming_series:</b> - By Naming Series (field called naming_series must be present\
<li><b>Prompt</b> - Prompt user for a name\
<li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####\
</ol>')"">Naming Options</a>"
DocType: Email Account,Enable Incoming,Enable Incoming
DocType: Email Account,e.g. replies@yourcomany.com. All replies will come to this inbox.,e.g. replies@yourcomany.com. All replies will come to this inbox.
DocType: Email Account,e.g. smtp.gmail.com,e.g. smtp.gmail.com
DocType: Email Account,Send Notification to,Send Notification to
DocType: Email Account,Enable Auto Reply,Enable Auto Reply
DocType: Email Account,Notify if unreplied,Notify if unreplied
DocType: Email Account,POP3 Server,POP3 Server
DocType: Email Account,Default Outgoing,Default Outgoing
DocType: Email Account,SMTP Settings for outgoing emails,SMTP Settings for outgoing emails
DocType: Email Account,Auto Reply Message,Auto Reply Message
DocType: Email Account,e.g. pop.gmail.com,e.g. pop.gmail.com
DocType: Email Account,Login Id is Different,Login Id is Different
DocType: Email Account,Yahoo Mail,Yahoo Mail
DocType: Email Account,Always use Account's Email ID as Sender,Always use Account's Email ID as Sender
DocType: Email Account,Email Account Name,Email Account Name
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","e.g. ""Support"", ""Sales"", ""Jerry Yang"""
DocType: Email Account,Default Incoming,Default Incoming
DocType: Email Account,Uses the Email ID mentioned in this Account as the Sender for all emails sent using this Account. ,Uses the Email ID mentioned in this Account as the Sender for all emails sent using this Account. 
DocType: Email Account,Enable Outgoing,Enable Outgoing
DocType: Email Account,If non standard port (e.g. 587),If non standard port (e.g. 587)
DocType: Email Account,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference,ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference
DocType: Email Account,Footer,Footer
DocType: Email Account,Login Id,Login Id
DocType: Email Account,Outlook.com,Outlook.com
DocType: Email Account,Check this to pull emails from your mailbox,Check this to pull emails from your mailbox
DocType: Email Account,Attachment Limit (MB),Attachment Limit (MB)
DocType: Email Account,"Append as communication against this DocType (must have fields, ""Status"", ""Subject"")","Append as communication against this DocType (must have fields, ""Status"", ""Subject"")"
DocType: Email Account,Signature,Signature
DocType: Email Account,Use TLS,Use TLS
DocType: Email Account,Notify if unreplied for (in mins),Notify if unreplied for (in mins)
DocType: Email Account,Append To,Append To
DocType: Email Account,Ignore attachments over this size,Ignore attachments over this size
DocType: Email Account,Use SSL,Use SSL
DocType: Email Account,Add Signature,Add Signature
DocType: Email Account,SMTP Server,SMTP Server
DocType: Email Account,GMail,GMail
DocType: Email Account,Port,Port
DocType: Email Account,Notifications and bulk mails will be sent from this outgoing server.,Notifications and bulk mails will be sent from this outgoing server.
DocType: Email Alert,Send Alert On,Send Alert On
DocType: Email Alert,Days Before,Days Before
DocType: Email Alert,Value Changed,Value Changed
DocType: Email Alert,View Properties (via Customize Form),View Properties (via Customize Form)
DocType: Email Alert,Condition,Condition
DocType: Email Alert,Send alert if date matches this field's value,Send alert if date matches this field's value
DocType: Email Alert,Value Change,Value Change
DocType: Email Alert,Days After,Days After
DocType: Email Alert,Attach Print,Attach Print
DocType: Email Alert,Days Before or After,Days Before or After
DocType: Email Alert,Email Alert,Email Alert
DocType: Email Alert,Message Examples,Message Examples
DocType: Email Alert,Send alert if this field's value changes,Send alert if this field's value changes
DocType: Email Alert,Filters,Filters
DocType: Email Alert,Send days before or after the reference date,Send days before or after the reference date
DocType: Email Alert,Optional: The alert will be sent if this expression is true,Optional: The alert will be sent if this expression is true
DocType: Email Alert,Save,Save
DocType: Email Alert Recipient,Email By Document Field,Email By Document Field
DocType: Email Alert Recipient,Optional: Always send to these ids. Each email id on a new row,Optional: Always send to these ids. Each email id on a new row
DocType: Email Alert Recipient,Email Alert Recipient,Email Alert Recipient
DocType: Email Alert Recipient,"Expression, Optional","Expression, Optional"
DocType: Email Alert Recipient,Optional: Alert will only be sent if value is a valid email id.,Optional: Alert will only be sent if value is a valid email id.
DocType: Email Unsubscribe,Email Unsubscribe,Email Unsubscribe
DocType: Event,Public,Public
DocType: Event,Repeat Till,Repeat Till
DocType: Event,Event,Event
DocType: Event,Every Day,Every Day
DocType: Event,Repeat this Event,Repeat this Event
DocType: Event,Ref Name,Ref Name
DocType: Event,Participants,Participants
DocType: Event,Leave blank to repeat always,Leave blank to repeat always
DocType: Event,Ends on,Ends on
DocType: Event,Every Week,Every Week
DocType: Event,Starts on,Starts on
DocType: Event,Desk,Desk
DocType: Event,Every Month,Every Month
DocType: Event,Every Year,Every Year
DocType: Event,Event Type,Event Type
DocType: Event,Ref Type,Ref Type
DocType: Event,Private,Private
DocType: Event,Send an email reminder in the morning,Send an email reminder in the morning
DocType: Event,Repeat On,Repeat On
DocType: Event Role,Event Role,Event Role
DocType: Feed,Color,Color
DocType: Feed,Doc Name,Doc Name
DocType: Feed,Doc Type,Doc Type
DocType: Feed,Login,Login
DocType: Feed,Info,Info
DocType: Feed,Feed Type,Feed Type
DocType: Feed,Feed,Feed
DocType: File Data,File URL,File URL
DocType: File Data,File Data,File Data
DocType: File Data,Content Hash,Content Hash
DocType: File Data,Attached To Name,Attached To Name
DocType: File Data,Attached To DocType,Attached To DocType
DocType: File Data,File Size,File Size
DocType: File Data,File Name,File Name
DocType: Letter Head,Check this to make this the default letter head in all prints,Check this to make this the default letter head in all prints
DocType: Letter Head,Letter Head Name,Letter Head Name
DocType: Letter Head,Letter Head in HTML,Letter Head in HTML
DocType: Module Def,App Name,App Name
DocType: Module Def,Module Def,Module Def
DocType: Module Def,Module Name,Module Name
DocType: Note,Everyone can read,Everyone can read
DocType: Note,"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")","Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")"
DocType: Note,Note is a free page where users can share documents / notes,Note is a free page where users can share documents / notes
DocType: Page,Page HTML,Page HTML
DocType: Page,Icon,Icon
DocType: Page,Roles,Roles
DocType: Page,Page,Page
DocType: Page Role,Page Role,Page Role
DocType: Patch Log,Patch Log,Patch Log
DocType: Patch Log,List of patches executed,List of patches executed
DocType: Patch Log,Patch,Patch
DocType: Print Format,Print Format Builder,Print Format Builder
DocType: Print Format,Helvetica,Helvetica
DocType: Print Format,Verdana,Verdana
DocType: Print Format,Server,Server
DocType: Print Format,Format Data,Format Data
DocType: Print Format,Custom Format,Custom Format
DocType: Print Format,Print Format Type,Print Format Type
DocType: Print Format,Monospace,Monospace
DocType: Print Format,Print Format,Print Format
DocType: Print Format,Print Format Help,Print Format Help
DocType: Print Format,Arial,Arial
DocType: Print Format,Edit Format,Edit Format
DocType: Print Settings,Font Size,Font Size
DocType: Print Settings,In points. Default is 9.,In points. Default is 9.
DocType: Print Settings,"Print with Letterhead, unless unchecked in a particular Document","Print with Letterhead, unless unchecked in a particular Document"
DocType: Print Settings,PDF Page Size,PDF Page Size
DocType: Print Settings,Letter,Letter
DocType: Print Settings,With Letterhead,With Letterhead
DocType: Print Settings,Monochrome,Monochrome
DocType: Print Settings,Print Style Preview,Print Style Preview
DocType: Print Settings,Print Settings,Print Settings
DocType: Print Settings,PDF Settings,PDF Settings
DocType: Print Settings,Send Print as PDF,Send Print as PDF
DocType: Print Settings,Send Email Print Attachments as PDF (Recommended),Send Email Print Attachments as PDF (Recommended)
DocType: Print Settings,Print Style,Print Style
DocType: Property Setter,Field Name,Field Name
DocType: Property Setter,ID (name) of the entity whose property is to be set,ID (name) of the entity whose property is to be set
DocType: Property Setter,Property Setter overrides a standard DocType or Field property,Property Setter overrides a standard DocType or Field property
DocType: Property Setter,Property Setter,Property Setter
DocType: Property Setter,DocType or Field,DocType or Field
DocType: Property Setter,Property Type,Property Type
DocType: Property Setter,New value to be set,New value to be set
DocType: Property Setter,Property,Property
DocType: Property Setter,Set Value,Set Value
DocType: Report,Report Manager,Report Manager
DocType: Report,JavaScript Format: frappe.query_reports['REPORTNAME'] = {},JavaScript Format: frappe.query_reports['REPORTNAME'] = {}
DocType: Report,Javascript,Javascript
DocType: Report,Query,Query
DocType: Report,Script Report,Script Report
DocType: Report,Is Standard,Is Standard
DocType: Report,Query Report,Query Report
DocType: Report,Add Total Row,Add Total Row
DocType: Report,Report Builder,Report Builder
DocType: Report,Ref DocType,Ref DocType
DocType: Report,Report Name,Report Name
DocType: Role,Role Name,Role Name
DocType: Scheduler Log,Scheduler Log,Scheduler Log
DocType: Scheduler Log,Seen,Seen
DocType: Scheduler Log,Method,Method
DocType: Scheduler Log,Log of Scheduler Errors,Log of Scheduler Errors
DocType: Scheduler Log,Error,Error
DocType: Social Login Keys,GitHub,GitHub
DocType: Social Login Keys,Facebook,Facebook
DocType: Social Login Keys,Facebook Client Secret,Facebook Client Secret
DocType: Social Login Keys,Google Client Secret,Google Client Secret
DocType: Social Login Keys,Google Client ID,Google Client ID
DocType: Social Login Keys,Facebook Client ID,Facebook Client ID
DocType: Social Login Keys,Google,Google
DocType: Social Login Keys,Social Login Keys,Social Login Keys
DocType: Social Login Keys,GitHub Client ID,GitHub Client ID
DocType: Social Login Keys,GitHub Client Secret,GitHub Client Secret
DocType: Standard Reply,Standard Reply,Standard Reply
DocType: Standard Reply,Response,Response
DocType: System Settings,Run scheduled jobs only if checked,Run scheduled jobs only if checked
DocType: System Settings,mm/dd/yyyy,mm/dd/yyyy
DocType: System Settings,Disable Standard Email Footer,Disable Standard Email Footer
DocType: System Settings,Your organization name and address for the email footer.,Your organization name and address for the email footer.
DocType: System Settings,Float Precision,Float Precision
DocType: System Settings,yyyy-mm-dd,yyyy-mm-dd
DocType: System Settings,Security,Security
DocType: System Settings,dd/mm/yyyy,dd/mm/yyyy
DocType: System Settings,Session Expiry Mobile,Session Expiry Mobile
DocType: System Settings,Enable Scheduled Jobs,Enable Scheduled Jobs
DocType: System Settings,Language,Language
DocType: System Settings,Email Footer Address,Email Footer Address
DocType: System Settings,Date Format,Date Format
DocType: System Settings,Session Expiry in Hours e.g. 06:00,Session Expiry in Hours e.g. 06:00
DocType: System Settings,dd-mm-yyyy,dd-mm-yyyy
DocType: System Settings,Scheduler Last Event,Scheduler Last Event
DocType: System Settings,Session Expiry,Session Expiry
DocType: System Settings,dd.mm.yyyy,dd.mm.yyyy
DocType: System Settings,Number Format,Number Format
DocType: System Settings,mm-dd-yyyy,mm-dd-yyyy
DocType: ToDo,Description and Status,Description and Status
DocType: ToDo,Allocated To,Allocated To
DocType: ToDo,ToDo,ToDo
DocType: ToDo,Reference Type,Reference Type
DocType: Top Bar Item,Parent Label,Parent Label
DocType: Top Bar Item,"target = ""_blank""","target = ""_blank"""
DocType: Top Bar Item,Link to the page you want to open. Leave blank if you want to make it a group parent.,Link to the page you want to open. Leave blank if you want to make it a group parent.
DocType: Top Bar Item,For top bar,For top bar
DocType: Top Bar Item,"Select target = ""_blank"" to open in a new page.","Select target = ""_blank"" to open in a new page."
DocType: Top Bar Item,"If you set this, this Item will come in a drop-down under the selected parent.","If you set this, this Item will come in a drop-down under the selected parent."
DocType: Top Bar Item,Top Bar Item,Top Bar Item
DocType: Top Bar Item,Right,Right
DocType: User,Facebook Username,Facebook Username
DocType: User,"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form""."
DocType: User,Get your globally recognized avatar from Gravatar.com,Get your globally recognized avatar from Gravatar.com
DocType: User,Tile,Tile
DocType: User,Restrict IP,Restrict IP
DocType: User,Roles Assigned,Roles Assigned
DocType: User,Fill Screen,Fill Screen
DocType: User,Reset Password Key,Reset Password Key
DocType: User,Send Welcome Email,Send Welcome Email
DocType: User,Stores the JSON of last known versions of various installed apps. It is used to show release notes.,Stores the JSON of last known versions of various installed apps. It is used to show release notes.
DocType: User,Last Login,Last Login
DocType: User,Last IP,Last IP
DocType: User,Modules HTML,Modules HTML
DocType: User,Google User ID,Google User ID
DocType: User,Roles HTML,Roles HTML
DocType: User,Represents a User in the system.,Represents a User in the system.
DocType: User,Modules Access,Modules Access
DocType: User,"User Type ""System User"" can access Desktop. ""Website User"" can only be logged into the website and portal pages.","User Type ""System User"" can access Desktop. ""Website User"" can only be logged into the website and portal pages."
DocType: User,Send Password Update Notification,Send Password Update Notification
DocType: User,Facebook User ID,Facebook User ID
DocType: User,Middle Name (Optional),Middle Name (Optional)
DocType: User,System User,System User
DocType: User,Block Modules,Block Modules
DocType: User,Uncheck modules to hide from user's desktop,Uncheck modules to hide from user's desktop
DocType: User,Email Signature,Email Signature
DocType: User,Set New Password,Set New Password
DocType: User,Github User ID,Github User ID
DocType: User,Login After,Login After
DocType: User,Defaults,Defaults
DocType: User,Birth Date,Birth Date
DocType: User,Website User,Website User
DocType: User,Login Before,Login Before
DocType: User,Location,Location
DocType: User,User Defaults,User Defaults
DocType: User,Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111),Restrict user from this IP address only. Multiple IP addresses can be added by separating with commas. Also accepts partial IP addresses like (111.111.111)
DocType: User,Karma,Karma
DocType: User,Background Image,Background Image
DocType: User,Github Username,Github Username
DocType: User,Send Notifications for Transactions I Follow,Send Notifications for Transactions I Follow
DocType: User,User Type,User Type
DocType: User,User Image,User Image
DocType: User,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.
